TIMESTAMP,Cs,Cm,Cd,Os,Om,Od,Mean NDVI,AveSoilVWC_180cm,AveSoilTemp_110cm,AveSoilVWC_20cm,AveBaroTemp,Precip_3D,Rnsmooth,site
2023-06-24 15:00:00,1597.7320000000004,6118.158999999999,5824.0,-0.0007799999999988927,0.19729999999999848,-0.6137999999999977,0.6378567948962629,0.328,17.2,0.285,34.63,0.5079999999999991,0.9438388745833333,NEPR
2023-06-24 16:00:00,2542.546,4990.330999999999,5569.549999999999,-0.0640199999999993,0.32879999999999754,-0.5755199999999974,0.6383097606127502,0.328,17.2,0.285,35.07,0.5079999999999991,0.9561507079166667,NEPR
2023-06-24 17:00:00,3105.9370000000004,4147.349999999999,5378.5,-0.047920000000001295,0.3750800000000005,-0.5503800000000005,0.6387627263292376,0.328,17.2,0.285,34.89,0.5079999999999991,0.95888691625,NEPR
2023-06-24 18:00:00,3074.2,4332.535999999999,5276.93,-0.024519999999998987,0.31099999999999994,-0.5431999999999988,0.6392156920457249,0.328,17.21,0.285,34.06,0.5079999999999991,0.9590373329166667,NEPR
2023-06-24 19:00:00,2859.2660000000005,4773.387999999999,5307.93,0.040689999999997895,0.23611999999999966,-0.5674199999999985,0.6396686577622123,0.328,17.21,0.285,32.98,0.5079999999999991,0.9615858370833333,NEPR
2023-06-24 20:00:00,2757.487,5274.686,4591.09,-0.056979999999999364,0.21798000000000073,-0.5078200000000024,0.6401216234786995,0.328,17.22,0.285,30.85,0.5079999999999991,0.96289364125,NEPR
2023-06-24 21:00:00,2584.271,5659.58,4360.550000000001,-0.11580000000000013,0.1533200000000008,-0.48460000000000036,0.6405745891951868,0.328,17.23,0.285,27.41,0.5079999999999991,0.9629481587500001,NEPR
2023-06-24 22:00:00,2928.238,5078.724,4486.8099999999995,-0.16936000000000107,0.17168000000000205,-0.4856800000000021,0.6410275549116742,0.328,17.23,0.285,25.51,0.5079999999999991,0.9629429254166667,NEPR
2023-06-24 23:00:00,3398.0989999999993,3994.344000000001,4520.199999999999,-0.2270000000000003,0.2432300000000005,-0.5097099999999983,0.6414805206281615,0.328,17.24,0.285,24.38,0.5079999999999991,0.9629307491666667,NEPR
2023-06-25 00:00:00,3176.7569999999996,4104.388000000001,4274.129999999999,-0.2890100000000011,0.1778000000000013,-0.46968999999999994,0.6419334863446489,0.328,17.25,0.285,22.09,0.5079999999999991,0.9629065654166666,NEPR
